"Variable_Name","DX_CODE","DX_DESC","matched_terms_llm_context"
"CREAT_C","M10339","GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED WRIST","RENAL.*IMPAIRMENT"
"CREAT_C","M10341","GOUT DUE TO RENAL IMPAIRMENT, RIGHT HAND","RENAL.*IMPAIRMENT"
"CREAT_C","M10342","GOUT DUE TO RENAL IMPAIRMENT, LEFT HAND","RENAL.*IMPAIRMENT"
"CREAT_C","M10349","GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED HAND","RENAL.*IMPAIRMENT"
"CREAT_C","M10351","GOUT DUE TO RENAL IMPAIRMENT, RIGHT HIP","RENAL.*IMPAIRMENT"
"CREAT_C","M10352","GOUT DUE TO RENAL IMPAIRMENT, LEFT HIP","RENAL.*IMPAIRMENT"
"CREAT_C","M10359","GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED HIP","RENAL.*IMPAIRMENT"
"CREAT_C","M10361","GOUT DUE TO RENAL IMPAIRMENT, RIGHT KNEE","RENAL.*IMPAIRMENT"
"CREAT_C","M10362","GOUT DUE TO RENAL IMPAIRMENT, LEFT KNEE","RENAL.*IMPAIRMENT"
"CREAT_C","M10369","GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED KNEE","RENAL.*IMPAIRMENT"
"CREAT_C","M10371","GOUT DUE TO RENAL IMPAIRMENT, RIGHT ANKLE AND FOOT","RENAL.*IMPAIRMENT"
"CREAT_C","M10372","GOUT DUE TO RENAL IMPAIRMENT, LEFT ANKLE AND FOOT","RENAL.*IMPAIRMENT"
"CREAT_C","M10379","GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED ANKLE AND FOOT","RENAL.*IMPAIRMENT"
"CREAT_C","M1038","GOUT DUE TO RENAL IMPAIRMENT, VERTEBRAE","RENAL.*IMPAIRMENT"
"CREAT_C","M1039","GOUT DUE TO RENAL IMPAIRMENT, MULTIPLE SITES","RENAL.*IMPAIRMENT"
"CREAT_C","M1A30X0","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED SITE, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A30X1","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED SITE, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3110","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, RIGHT SHOULDER, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3111","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, RIGHT SHOULDER, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3120","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, LEFT SHOULDER, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3121","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, LEFT SHOULDER, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3190","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED SHOULDER, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3191","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED SHOULDER, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3210","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, RIGHT ELBOW, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3211","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, RIGHT ELBOW, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3220","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, LEFT ELBOW, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3221","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, LEFT ELBOW, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3290","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED ELBOW, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3291","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED ELBOW, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3310","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, RIGHT WRIST, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3311","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, RIGHT WRIST, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3320","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, LEFT WRIST, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3321","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, LEFT WRIST, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3390","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED WRIST, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3391","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED WRIST, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3410","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, RIGHT HAND, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3411","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, RIGHT HAND, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3420","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, LEFT HAND, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3421","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, LEFT HAND, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3490","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED HAND, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3491","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED HAND, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3510","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, RIGHT HIP, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3511","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, RIGHT HIP, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3520","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, LEFT HIP, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3521","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, LEFT HIP, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3590","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED HIP, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3591","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED HIP, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3610","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, RIGHT KNEE, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3611","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, RIGHT KNEE, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3620","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, LEFT KNEE, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3621","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, LEFT KNEE, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3690","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED KNEE, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3691","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED KNEE, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3710","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, RIGHT ANKLE AND FOOT, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3711","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, RIGHT ANKLE AND FOOT, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3720","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, LEFT ANKLE AND FOOT, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3721","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, LEFT ANKLE AND FOOT, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3790","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED ANKLE AND FOOT, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A3791","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED ANKLE AND FOOT, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A38X0","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, VERTEBRAE, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A38X1","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, VERTEBRAE, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A39X0","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, MULTIPLE SITES, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M1A39X1","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, MULTIPLE SITES, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"CREAT_C","M3215","TUBULO-INTERSTITIAL NEPHROPATHY IN SYSTEMIC LUPUS ERYTHEMATOSUS","NEPHROPATHY"
"CREAT_C","M3504","SJOGREN SYNDROME WITH TUBULO-INTERSTITIAL NEPHROPATHY","NEPHROPATHY"
"CREAT_C","N02B1","RECURRENT AND PERSISTENT IMMUNOGLOBULIN A NEPHROPATHY WITH GLOMERULAR LESION","NEPHROPATHY"
"CREAT_C","N02B2","RECURRENT AND PERSISTENT IMMUNOGLOBULIN A NEPHROPATHY WITH FOCAL AND SEGMENTAL GLOMERULAR LESION","NEPHROPATHY"
"CREAT_C","N02B3","RECURRENT AND PERSISTENT IMMUNOGLOBULIN A NEPHROPATHY WITH DIFFUSE MEMBRANOPROLIFERATIVE GLOMERULONEPHRITIS","NEPHROPATHY"
"CREAT_C","N02B4","RECURRENT AND PERSISTENT IMMUNOGLOBULIN A NEPHROPATHY WITH DIFFUSE MEMBRANOUS GLOMERULONEPHRITIS","NEPHROPATHY"
"CREAT_C","N02B5","RECURRENT AND PERSISTENT IMMUNOGLOBULIN A NEPHROPATHY WITH DIFFUSE MESANGIAL PROLIFERATIVE GLOMERULONEPHRITIS","NEPHROPATHY"
"CREAT_C","N02B6","RECURRENT AND PERSISTENT IMMUNOGLOBULIN A NEPHROPATHY WITH DIFFUSE MESANGIOCAPILLARY GLOMERULONEPHRITIS","NEPHROPATHY"
"CREAT_C","N02B9","OTHER RECURRENT AND PERSISTENT IMMUNOGLOBULIN A NEPHROPATHY","NEPHROPATHY"
"CREAT_C","N0421","PRIMARY MEMBRANOUS NEPHROPATHY WITH NEPHROTIC SYNDROME","NEPHROPATHY"
"CREAT_C","N0422","SECONDARY MEMBRANOUS NEPHROPATHY WITH NEPHROTIC SYNDROME","NEPHROPATHY"
"CREAT_C","N0621","PRIMARY MEMBRANOUS NEPHROPATHY WITH ISOLATED PROTEINURIA","NEPHROPATHY"
"CREAT_C","N0622","SECONDARY MEMBRANOUS NEPHROPATHY WITH ISOLATED PROTEINURIA","NEPHROPATHY"
"CREAT_C","N070","HEREDITARY NEPHROPATHY, NOT ELSEWHERE CLASSIFIED WITH MINOR GLOMERULAR ABNORMALITY","NEPHROPATHY"
"CREAT_C","N071","HEREDITARY NEPHROPATHY, NOT ELSEWHERE CLASSIFIED WITH FOCAL AND SEGMENTAL GLOMERULAR LESIONS","NEPHROPATHY"
"CREAT_C","N072","HEREDITARY NEPHROPATHY, NOT ELSEWHERE CLASSIFIED WITH DIFFUSE MEMBRANOUS GLOMERULONEPHRITIS","NEPHROPATHY"
"CREAT_C","N073","HEREDITARY NEPHROPATHY, NOT ELSEWHERE CLASSIFIED WITH DIFFUSE MESANGIAL PROLIFERATIVE GLOMERULONEPHRITIS","NEPHROPATHY"
"CREAT_C","N074","HEREDITARY NEPHROPATHY, NOT ELSEWHERE CLASSIFIED WITH DIFFUSE ENDOCAPILLARY PROLIFERATIVE GLOMERULONEPHRITIS","NEPHROPATHY"
"CREAT_C","N075","HEREDITARY NEPHROPATHY, NOT ELSEWHERE CLASSIFIED WITH DIFFUSE MESANGIOCAPILLARY GLOMERULONEPHRITIS","NEPHROPATHY"
"CREAT_C","N076","HEREDITARY NEPHROPATHY, NOT ELSEWHERE CLASSIFIED WITH DENSE DEPOSIT DISEASE","NEPHROPATHY"
"CREAT_C","N077","HEREDITARY NEPHROPATHY, NOT ELSEWHERE CLASSIFIED WITH DIFFUSE CRESCENTIC GLOMERULONEPHRITIS","NEPHROPATHY"
"CREAT_C","N078","HEREDITARY NEPHROPATHY, NOT ELSEWHERE CLASSIFIED WITH OTHER MORPHOLOGIC LESIONS","NEPHROPATHY"
"CREAT_C","N079","HEREDITARY NEPHROPATHY, NOT ELSEWHERE CLASSIFIED WITH UNSPECIFIED MORPHOLOGIC LESIONS","NEPHROPATHY"
"CREAT_C","N07A","HEREDITARY NEPHROPATHY, NOT ELSEWHERE CLASSIFIED WITH C3 GLOMERULONEPHRITIS","NEPHROPATHY"
"CREAT_C","N07B","HEREDITARY NEPHROPATHY, NOT ELSEWHERE CLASSIFIED WITH APOL1-MEDIATED KIDNEY DISEASE [AMKD]","NEPHROPATHY"
"CREAT_C","N1371","VESICOURETERAL-REFLUX WITHOUT REFLUX NEPHROPATHY","NEPHROPATHY"
"CREAT_C","N13721","VESICOURETERAL-REFLUX WITH REFLUX NEPHROPATHY WITHOUT HYDROURETER, UNILATERAL","NEPHROPATHY"
"CREAT_C","N13722","VESICOURETERAL-REFLUX WITH REFLUX NEPHROPATHY WITHOUT HYDROURETER, BILATERAL","NEPHROPATHY"
"CREAT_C","N13729","VESICOURETERAL-REFLUX WITH REFLUX NEPHROPATHY WITHOUT HYDROURETER, UNSPECIFIED","NEPHROPATHY"
"CREAT_C","N13731","VESICOURETERAL-REFLUX WITH REFLUX NEPHROPATHY WITH HYDROURETER, UNILATERAL","NEPHROPATHY"
"CREAT_C","N13732","VESICOURETERAL-REFLUX WITH REFLUX NEPHROPATHY WITH HYDROURETER, BILATERAL","NEPHROPATHY"
"CREAT_C","N13739","VESICOURETERAL-REFLUX WITH REFLUX NEPHROPATHY WITH HYDROURETER, UNSPECIFIED","NEPHROPATHY"
"CREAT_C","N140","ANALGESIC NEPHROPATHY","NEPHROPATHY"
"CREAT_C","N1411","CONTRAST-INDUCED NEPHROPATHY","NEPHROPATHY"
"CREAT_C","N1419","NEPHROPATHY INDUCED BY OTHER DRUGS, MEDICAMENTS AND BIOLOGICAL SUBSTANCES","NEPHROPATHY"
"CREAT_C","N142","NEPHROPATHY INDUCED BY UNSPECIFIED DRUG, MEDICAMENT OR BIOLOGICAL SUBSTANCE","NEPHROPATHY"
"CREAT_C","N143","NEPHROPATHY INDUCED BY HEAVY METALS","NEPHROPATHY"
"CREAT_C","N144","TOXIC NEPHROPATHY, NOT ELSEWHERE CLASSIFIED","NEPHROPATHY"
"CREAT_C","N150","BALKAN NEPHROPATHY","NEPHROPATHY"
"CREAT_C","N170","ACUTE KIDNEY FAILURE WITH TUBULAR NECROSIS","KIDNEY.*FAILURE; ACUTE.*TUBULAR.*NECROSIS"
"CREAT_C","N171","ACUTE KIDNEY FAILURE WITH ACUTE CORTICAL NECROSIS","KIDNEY.*FAILURE; KIDNEY.*FAILURE.*ACUTE"
"CREAT_C","N172","ACUTE KIDNEY FAILURE WITH MEDULLARY NECROSIS","KIDNEY.*FAILURE"
"CREAT_C","N178","OTHER ACUTE KIDNEY FAILURE","KIDNEY.*FAILURE"
"CREAT_C","N179","ACUTE KIDNEY FAILURE, UNSPECIFIED","KIDNEY.*FAILURE"
"CREAT_C","N181","CHRONIC KIDNEY DISEASE, STAGE 1","CHRONIC.*KIDNEY.*DISEASE.*STAGE.*1"
"CREAT_C","N182","CHRONIC KIDNEY DISEASE, STAGE 2 (MILD)","CHRONIC.*KIDNEY.*DISEASE.*STAGE.*2; CHRONIC.*KIDNEY.*DISEASE.*MILD"
"CREAT_C","N1830","CHRONIC KIDNEY DISEASE, STAGE 3 UNSPECIFIED","CHRONIC.*KIDNEY.*DISEASE.*STAGE.*3"
"CREAT_C","N1831","CHRONIC KIDNEY DISEASE, STAGE 3A","CHRONIC.*KIDNEY.*DISEASE.*STAGE.*3"
"CREAT_C","N1832","CHRONIC KIDNEY DISEASE, STAGE 3B","CHRONIC.*KIDNEY.*DISEASE.*STAGE.*3"
"CREAT_C","N184","CHRONIC KIDNEY DISEASE, STAGE 4 (SEVERE)","CHRONIC.*KIDNEY.*DISEASE.*STAGE.*4; CHRONIC.*KIDNEY.*DISEASE.*SEVERE"
"CREAT_C","N185","CHRONIC KIDNEY DISEASE, STAGE 5","CHRONIC.*KIDNEY.*DISEASE.*STAGE.*5; CHRONIC.*KIDNEY.*DISEASE.*STAGE.*5"
"CREAT_C","N186","END STAGE RENAL DISEASE","END.*STAGE.*RENAL.*DISEASE"
"CREAT_C","N19","UNSPECIFIED KIDNEY FAILURE","KIDNEY.*FAILURE"
"CREAT_C","N2589","OTHER DISORDERS RESULTING FROM IMPAIRED RENAL TUBULAR FUNCTION","IMPAIRED.*RENAL.*FUNCTION"
"CREAT_C","N259","DISORDER RESULTING FROM IMPAIRED RENAL TUBULAR FUNCTION, UNSPECIFIED","IMPAIRED.*RENAL.*FUNCTION"
"CREAT_C","N990","POSTPROCEDURAL (ACUTE) (CHRONIC) KIDNEY FAILURE","KIDNEY.*FAILURE"
"CREAT_C","O0332","RENAL FAILURE FOLLOWING INCOMPLETE SPONTANEOUS ABORTION","RENAL.*FAILURE"
"CREAT_C","O0382","RENAL FAILURE FOLLOWING COMPLETE OR UNSPECIFIED SPONTANEOUS ABORTION","RENAL.*FAILURE"
"CREAT_C","O0482","RENAL FAILURE FOLLOWING (INDUCED) TERMINATION OF PREGNANCY","RENAL.*FAILURE"
"CREAT_C","O0732","RENAL FAILURE FOLLOWING FAILED ATTEMPTED TERMINATION OF PREGNANCY","RENAL.*FAILURE"
"CREAT_C","O084","RENAL FAILURE FOLLOWING ECTOPIC AND MOLAR PREGNANCY","RENAL.*FAILURE"
"CREAT_C","O9049","OTHER POSTPARTUM ACUTE KIDNEY FAILURE","KIDNEY.*FAILURE"
"CREAT_C","P960","CONGENITAL RENAL FAILURE","RENAL.*FAILURE"
"CREAT_C","R392","EXTRARENAL UREMIA","UREMIA"
"CREAT_C","T8612","KIDNEY TRANSPLANT FAILURE","KIDNEY.*FAILURE"
"CRP","A021","SALMONELLA SEPSIS","SEPSIS"
"CRP","A0220","LOCALIZED SALMONELLA INFECTION, UNSPECIFIED","INFECTION"
"CRP","A0229","SALMONELLA WITH OTHER LOCALIZED INFECTION","INFECTION"
"CRP","A028","OTHER SPECIFIED SALMONELLA INFECTIONS","INFECTION"
"CRP","A029","SALMONELLA INFECTION, UNSPECIFIED","INFECTION"
"CRP","A040","ENTEROPATHOGENIC ESCHERICHIA COLI INFECTION","INFECTION"
"CRP","A041","ENTEROTOXIGENIC ESCHERICHIA COLI INFECTION","INFECTION"
"CRP","A042","ENTEROINVASIVE ESCHERICHIA COLI INFECTION","INFECTION"
"CRP","A043","ENTEROHEMORRHAGIC ESCHERICHIA COLI INFECTION","INFECTION"
"CRP","A044","OTHER INTESTINAL ESCHERICHIA COLI INFECTIONS","INFECTION"
"CRP","A048","OTHER SPECIFIED BACTERIAL INTESTINAL INFECTIONS","INFECTION; BACTERIAL.*INFECTION"
"CRP","A049","BACTERIAL INTESTINAL INFECTION, UNSPECIFIED","INFECTION; BACTERIAL.*INFECTION"
"CRP","A0682","OTHER AMEBIC GENITOURINARY INFECTIONS","INFECTION"
"CRP","A0689","OTHER AMEBIC INFECTIONS","INFECTION"
"CRP","A084","VIRAL INTESTINAL INFECTION, UNSPECIFIED","INFECTION; VIRAL.*INFECTION"
"CRP","A088","OTHER SPECIFIED INTESTINAL INFECTIONS","INFECTION"
"CRP","A1817","TUBERCULOUS FEMALE PELVIC INFLAMMATORY DISEASE","INFLAMMATORY.*DISEASE"
"CRP","A227","ANTHRAX SEPSIS","SEPSIS"
"CRP","A267","ERYSIPELOTHRIX SEPSIS","SEPSIS"
"CRP","A310","PULMONARY MYCOBACTERIAL INFECTION","INFECTION; BACTERIAL.*INFECTION"
"CRP","A311","CUTANEOUS MYCOBACTERIAL INFECTION","INFECTION; BACTERIAL.*INFECTION"
"CRP","A318","OTHER MYCOBACTERIAL INFECTIONS","INFECTION; BACTERIAL.*INFECTION"
"CRP","A319","MYCOBACTERIAL INFECTION, UNSPECIFIED","INFECTION; BACTERIAL.*INFECTION"
"CRP","A327","LISTERIAL SEPSIS","SEPSIS"
"CRP","A3989","OTHER MENINGOCOCCAL INFECTIONS","INFECTION"
"CRP","A399","MENINGOCOCCAL INFECTION, UNSPECIFIED","INFECTION"
"CRP","A400","SEPSIS DUE TO STREPTOCOCCUS, GROUP A","SEPSIS"
"CRP","A401","SEPSIS DUE TO STREPTOCOCCUS, GROUP B","SEPSIS"
"CRP","A403","SEPSIS DUE TO STREPTOCOCCUS PNEUMONIAE","SEPSIS"
"CRP","A408","OTHER STREPTOCOCCAL SEPSIS","SEPSIS"
"CRP","A409","STREPTOCOCCAL SEPSIS, UNSPECIFIED","SEPSIS"
"CRP","A4101","SEPSIS DUE TO METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS","SEPSIS"
"CRP","A4102","SEPSIS DUE TO METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS","SEPSIS"
"CRP","A411","SEPSIS DUE TO OTHER SPECIFIED STAPHYLOCOCCUS","SEPSIS"
"CRP","A412","SEPSIS DUE TO UNSPECIFIED STAPHYLOCOCCUS","SEPSIS"
"CRP","A413","SEPSIS DUE TO HEMOPHILUS INFLUENZAE","SEPSIS"
"CRP","A414","SEPSIS DUE TO ANAEROBES","SEPSIS"
"CRP","A4150","GRAM-NEGATIVE SEPSIS, UNSPECIFIED","SEPSIS"
"CRP","A4151","SEPSIS DUE TO ESCHERICHIA COLI [E. COLI]","SEPSIS"
"CRP","A4152","SEPSIS DUE TO PSEUDOMONAS","SEPSIS"
"CRP","A4153","SEPSIS DUE TO SERRATIA","SEPSIS"
"CRP","A4154","SEPSIS DUE TO ACINETOBACTER BAUMANNII","SEPSIS"
"CRP","A4159","OTHER GRAM-NEGATIVE SEPSIS","SEPSIS"
"CRP","A4181","SEPSIS DUE TO ENTEROCOCCUS","SEPSIS"
"CRP","A4189","OTHER SPECIFIED SEPSIS","SEPSIS"
"CRP","A419","SEPSIS, UNSPECIFIED ORGANISM","SEPSIS"
"CRP","A427","ACTINOMYCOTIC SEPSIS","SEPSIS"
"CRP","A4901","METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS INFECTION, UNSPECIFIED SITE","INFECTION"
"CRP","A4902","METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS INFECTION, UNSPECIFIED SITE","INFECTION"
"CRP","A491","STREPTOCOCCAL INFECTION, UNSPECIFIED SITE","INFECTION"
"CRP","A492","HEMOPHILUS INFLUENZAE INFECTION, UNSPECIFIED SITE","INFECTION"
"CRP","A493","MYCOPLASMA INFECTION, UNSPECIFIED SITE","INFECTION"
"CRP","A498","OTHER BACTERIAL INFECTIONS OF UNSPECIFIED SITE","INFECTION; BACTERIAL.*INFECTION"
"CRP","A499","BACTERIAL INFECTION, UNSPECIFIED","INFECTION; BACTERIAL.*INFECTION"
"CRP","A5400","GONOCOCCAL INFECTION OF LOWER GENITOURINARY TRACT, UNSPECIFIED","INFECTION"
"CRP","A5409","OTHER GONOCOCCAL INFECTION OF LOWER GENITOURINARY TRACT","INFECTION"
"CRP","A541","GONOCOCCAL INFECTION OF LOWER GENITOURINARY TRACT WITH PERIURETHRAL AND ACCESSORY GLAND ABSCESS","INFECTION"
"CRP","A5421","GONOCOCCAL INFECTION OF KIDNEY AND URETER","INFECTION"
"CRP","A5423","GONOCOCCAL INFECTION OF OTHER MALE GENITAL ORGANS","INFECTION"
"CRP","A5424","GONOCOCCAL FEMALE PELVIC INFLAMMATORY DISEASE","INFLAMMATORY.*DISEASE"
"CRP","A5429","OTHER GONOCOCCAL GENITOURINARY INFECTIONS","INFECTION"
"CRP","A5430","GONOCOCCAL INFECTION OF EYE, UNSPECIFIED","INFECTION"
"CRP","A5439","OTHER GONOCOCCAL EYE INFECTION","INFECTION"
"CRP","A5440","GONOCOCCAL INFECTION OF MUSCULOSKELETAL SYSTEM, UNSPECIFIED","INFECTION"
"CRP","A5449","GONOCOCCAL INFECTION OF OTHER MUSCULOSKELETAL TISSUE","INFECTION"
"CRP","A546","GONOCOCCAL INFECTION OF ANUS AND RECTUM","INFECTION"
"CRP","A5483","GONOCOCCAL HEART INFECTION","INFECTION"
"CRP","A5486","GONOCOCCAL SEPSIS","SEPSIS"
"CRP","A5489","OTHER GONOCOCCAL INFECTIONS","INFECTION"
"CRP","A549","GONOCOCCAL INFECTION, UNSPECIFIED","INFECTION"
"CRP","A5600","CHLAMYDIAL INFECTION OF LOWER GENITOURINARY TRACT, UNSPECIFIED","INFECTION"
"CRP","A5609","OTHER CHLAMYDIAL INFECTION OF LOWER GENITOURINARY TRACT","INFECTION"
"CRP","A5611","CHLAMYDIAL FEMALE PELVIC INFLAMMATORY DISEASE","INFLAMMATORY.*DISEASE"
"CRP","A5619","OTHER CHLAMYDIAL GENITOURINARY INFECTION","INFECTION"
"CRP","A562","CHLAMYDIAL INFECTION OF GENITOURINARY TRACT, UNSPECIFIED","INFECTION"
"CRP","A563","CHLAMYDIAL INFECTION OF ANUS AND RECTUM","INFECTION"
"CRP","A564","CHLAMYDIAL INFECTION OF PHARYNX","INFECTION"
"CRP","A568","SEXUALLY TRANSMITTED CHLAMYDIAL INFECTION OF OTHER SITES","INFECTION"
"CRP","A6000","HERPESVIRAL INFECTION OF UROGENITAL SYSTEM, UNSPECIFIED","INFECTION; VIRAL.*INFECTION"
"CRP","A6001","HERPESVIRAL INFECTION OF PENIS","INFECTION; VIRAL.*INFECTION"
"CRP","A6002","HERPESVIRAL INFECTION OF OTHER MALE GENITAL ORGANS","INFECTION; VIRAL.*INFECTION"
