"Variable_Name","DX_CODE","DX_DESC","matched_terms_llm_nocontext"
"CRP","S35492D","OTHER SPECIFIED INJURY OF LEFT RENAL ARTERY, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S35492S","OTHER SPECIFIED INJURY OF LEFT RENAL ARTERY, SEQUELA","INJURY"
"CRP","S35493A","OTHER SPECIFIED INJURY OF UNSPECIFIED RENAL ARTERY, INITIAL ENCOUNTER","INJURY"
"CRP","S35493D","OTHER SPECIFIED INJURY OF UNSPECIFIED RENAL ARTERY, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S35493S","OTHER SPECIFIED INJURY OF UNSPECIFIED RENAL ARTERY, SEQUELA","INJURY"
"CRP","S35494A","OTHER SPECIFIED INJURY OF RIGHT RENAL VEIN, INITIAL ENCOUNTER","INJURY"
"CRP","S35494D","OTHER SPECIFIED INJURY OF RIGHT RENAL VEIN, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S35494S","OTHER SPECIFIED INJURY OF RIGHT RENAL VEIN, SEQUELA","INJURY"
"CRP","S35495A","OTHER SPECIFIED INJURY OF LEFT RENAL VEIN, INITIAL ENCOUNTER","INJURY"
"CRP","S35495D","OTHER SPECIFIED INJURY OF LEFT RENAL VEIN, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S35495S","OTHER SPECIFIED INJURY OF LEFT RENAL VEIN, SEQUELA","INJURY"
"CRP","S35496A","OTHER SPECIFIED INJURY OF UNSPECIFIED RENAL VEIN, INITIAL ENCOUNTER","INJURY"
"CRP","S35496D","OTHER SPECIFIED INJURY OF UNSPECIFIED RENAL VEIN, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S35496S","OTHER SPECIFIED INJURY OF UNSPECIFIED RENAL VEIN, SEQUELA","INJURY"
"CRP","S3550XA","INJURY OF UNSPECIFIED ILIAC BLOOD VESSEL(S), INITIAL ENCOUNTER","INJURY"
"CRP","S3550XD","INJURY OF UNSPECIFIED ILIAC BLOOD VESSEL(S), SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S3550XS","INJURY OF UNSPECIFIED ILIAC BLOOD VESSEL(S), SEQUELA","INJURY"
"CRP","S35511A","INJURY OF RIGHT ILIAC ARTERY, INITIAL ENCOUNTER","INJURY"
"CRP","S35511D","INJURY OF RIGHT ILIAC ARTERY, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S35511S","INJURY OF RIGHT ILIAC ARTERY, SEQUELA","INJURY"
"CRP","S35512A","INJURY OF LEFT ILIAC ARTERY, INITIAL ENCOUNTER","INJURY"
"CRP","S35512D","INJURY OF LEFT ILIAC ARTERY, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S35512S","INJURY OF LEFT ILIAC ARTERY, SEQUELA","INJURY"
"CRP","S35513A","INJURY OF UNSPECIFIED ILIAC ARTERY, INITIAL ENCOUNTER","INJURY"
"CRP","S35513D","INJURY OF UNSPECIFIED ILIAC ARTERY, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S35513S","INJURY OF UNSPECIFIED ILIAC ARTERY, SEQUELA","INJURY"
"CRP","S35514A","INJURY OF RIGHT ILIAC VEIN, INITIAL ENCOUNTER","INJURY"
"CRP","S35514D","INJURY OF RIGHT ILIAC VEIN, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S35514S","INJURY OF RIGHT ILIAC VEIN, SEQUELA","INJURY"
"CRP","S35515A","INJURY OF LEFT ILIAC VEIN, INITIAL ENCOUNTER","INJURY"
"CRP","S35515D","INJURY OF LEFT ILIAC VEIN, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S35515S","INJURY OF LEFT ILIAC VEIN, SEQUELA","INJURY"
"CRP","S35516A","INJURY OF UNSPECIFIED ILIAC VEIN, INITIAL ENCOUNTER","INJURY"
"CRP","S35516D","INJURY OF UNSPECIFIED ILIAC VEIN, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S35516S","INJURY OF UNSPECIFIED ILIAC VEIN, SEQUELA","INJURY"
"CRP","S35531A","INJURY OF RIGHT UTERINE ARTERY, INITIAL ENCOUNTER","INJURY"
"CRP","S35531D","INJURY OF RIGHT UTERINE ARTERY, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S35531S","INJURY OF RIGHT UTERINE ARTERY, SEQUELA","INJURY"
"CRP","S35532A","INJURY OF LEFT UTERINE ARTERY, INITIAL ENCOUNTER","INJURY"
"CRP","S35532D","INJURY OF LEFT UTERINE ARTERY, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S35532S","INJURY OF LEFT UTERINE ARTERY, SEQUELA","INJURY"
"CRP","S35533A","INJURY OF UNSPECIFIED UTERINE ARTERY, INITIAL ENCOUNTER","INJURY"
"CRP","S35533D","INJURY OF UNSPECIFIED UTERINE ARTERY, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S35533S","INJURY OF UNSPECIFIED UTERINE ARTERY, SEQUELA","INJURY"
"CRP","S35534A","INJURY OF RIGHT UTERINE VEIN, INITIAL ENCOUNTER","INJURY"
"CRP","S35534D","INJURY OF RIGHT UTERINE VEIN, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S35534S","INJURY OF RIGHT UTERINE VEIN, SEQUELA","INJURY"
"CRP","S35535A","INJURY OF LEFT UTERINE VEIN, INITIAL ENCOUNTER","INJURY"
"CRP","S35535D","INJURY OF LEFT UTERINE VEIN, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S35535S","INJURY OF LEFT UTERINE VEIN, SEQUELA","INJURY"
"CRP","S35536A","INJURY OF UNSPECIFIED UTERINE VEIN, INITIAL ENCOUNTER","INJURY"
"CRP","S35536D","INJURY OF UNSPECIFIED UTERINE VEIN, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S35536S","INJURY OF UNSPECIFIED UTERINE VEIN, SEQUELA","INJURY"
"CRP","S3559XA","INJURY OF OTHER ILIAC BLOOD VESSELS, INITIAL ENCOUNTER","INJURY"
"CRP","S3559XD","INJURY OF OTHER ILIAC BLOOD VESSELS, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S3559XS","INJURY OF OTHER ILIAC BLOOD VESSELS, SEQUELA","INJURY"
"CRP","S358X8A","OTHER SPECIFIED INJURY OF OTHER BLOOD VESSELS AT ABDOMEN, LOWER BACK AND PELVIS LEVEL, INITIAL ENCOUNTER","INJURY"
"CRP","S358X8D","OTHER SPECIFIED INJURY OF OTHER BLOOD VESSELS AT ABDOMEN, LOWER BACK AND PELVIS LEVEL, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S358X8S","OTHER SPECIFIED INJURY OF OTHER BLOOD VESSELS AT ABDOMEN, LOWER BACK AND PELVIS LEVEL, SEQUELA","INJURY"
"CRP","S358X9A","UNSPECIFIED INJURY OF OTHER BLOOD VESSELS AT ABDOMEN, LOWER BACK AND PELVIS LEVEL, INITIAL ENCOUNTER","INJURY"
"CRP","S358X9D","UNSPECIFIED INJURY OF OTHER BLOOD VESSELS AT ABDOMEN, LOWER BACK AND PELVIS LEVEL, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S358X9S","UNSPECIFIED INJURY OF OTHER BLOOD VESSELS AT ABDOMEN, LOWER BACK AND PELVIS LEVEL, SEQUELA","INJURY"
"CRP","S3590XA","UNSPECIFIED INJURY OF UNSPECIFIED BLOOD VESSEL AT ABDOMEN, LOWER BACK AND PELVIS LEVEL, INITIAL ENCOUNTER","INJURY"
"CRP","S3590XD","UNSPECIFIED INJURY OF UNSPECIFIED BLOOD VESSEL AT ABDOMEN, LOWER BACK AND PELVIS LEVEL, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S3590XS","UNSPECIFIED INJURY OF UNSPECIFIED BLOOD VESSEL AT ABDOMEN, LOWER BACK AND PELVIS LEVEL, SEQUELA","INJURY"
"CRP","S3599XA","OTHER SPECIFIED INJURY OF UNSPECIFIED BLOOD VESSEL AT ABDOMEN, LOWER BACK AND PELVIS LEVEL, INITIAL ENCOUNTER","INJURY"
"CRP","S3599XD","OTHER SPECIFIED INJURY OF UNSPECIFIED BLOOD VESSEL AT ABDOMEN, LOWER BACK AND PELVIS LEVEL, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S3599XS","OTHER SPECIFIED INJURY OF UNSPECIFIED BLOOD VESSEL AT ABDOMEN, LOWER BACK AND PELVIS LEVEL, SEQUELA","INJURY"
"CRP","S3600XA","UNSPECIFIED INJURY OF SPLEEN, INITIAL ENCOUNTER","INJURY"
"CRP","S3600XD","UNSPECIFIED INJURY OF SPLEEN, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S3600XS","UNSPECIFIED INJURY OF SPLEEN, SEQUELA","INJURY"
"CRP","S3609XA","OTHER INJURY OF SPLEEN, INITIAL ENCOUNTER","INJURY"
"CRP","S3609XD","OTHER INJURY OF SPLEEN, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S3609XS","OTHER INJURY OF SPLEEN, SEQUELA","INJURY"
"CRP","S36118A","OTHER INJURY OF LIVER, INITIAL ENCOUNTER","INJURY"
"CRP","S36118D","OTHER INJURY OF LIVER, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36118S","OTHER INJURY OF LIVER, SEQUELA","INJURY"
"CRP","S36119A","UNSPECIFIED INJURY OF LIVER, INITIAL ENCOUNTER","INJURY"
"CRP","S36119D","UNSPECIFIED INJURY OF LIVER, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36119S","UNSPECIFIED INJURY OF LIVER, SEQUELA","INJURY"
"CRP","S36128A","OTHER INJURY OF GALLBLADDER, INITIAL ENCOUNTER","INJURY"
"CRP","S36128D","OTHER INJURY OF GALLBLADDER, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36128S","OTHER INJURY OF GALLBLADDER, SEQUELA","INJURY"
"CRP","S36129A","UNSPECIFIED INJURY OF GALLBLADDER, INITIAL ENCOUNTER","INJURY"
"CRP","S36129D","UNSPECIFIED INJURY OF GALLBLADDER, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36129S","UNSPECIFIED INJURY OF GALLBLADDER, SEQUELA","INJURY"
"CRP","S3613XA","INJURY OF BILE DUCT, INITIAL ENCOUNTER","INJURY"
"CRP","S3613XD","INJURY OF BILE DUCT, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S3613XS","INJURY OF BILE DUCT, SEQUELA","INJURY"
"CRP","S36200A","UNSPECIFIED INJURY OF HEAD OF PANCREAS, INITIAL ENCOUNTER","INJURY"
"CRP","S36200D","UNSPECIFIED INJURY OF HEAD OF PANCREAS, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36200S","UNSPECIFIED INJURY OF HEAD OF PANCREAS, SEQUELA","INJURY"
"CRP","S36201A","UNSPECIFIED INJURY OF BODY OF PANCREAS, INITIAL ENCOUNTER","INJURY"
"CRP","S36201D","UNSPECIFIED INJURY OF BODY OF PANCREAS, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36201S","UNSPECIFIED INJURY OF BODY OF PANCREAS, SEQUELA","INJURY"
"CRP","S36202A","UNSPECIFIED INJURY OF TAIL OF PANCREAS, INITIAL ENCOUNTER","INJURY"
"CRP","S36202D","UNSPECIFIED INJURY OF TAIL OF PANCREAS, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36202S","UNSPECIFIED INJURY OF TAIL OF PANCREAS, SEQUELA","INJURY"
"CRP","S36209A","UNSPECIFIED INJURY OF UNSPECIFIED PART OF PANCREAS, INITIAL ENCOUNTER","INJURY"
"CRP","S36209D","UNSPECIFIED INJURY OF UNSPECIFIED PART OF PANCREAS, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36209S","UNSPECIFIED INJURY OF UNSPECIFIED PART OF PANCREAS, SEQUELA","INJURY"
"CRP","S36290A","OTHER INJURY OF HEAD OF PANCREAS, INITIAL ENCOUNTER","INJURY"
"CRP","S36290D","OTHER INJURY OF HEAD OF PANCREAS, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36290S","OTHER INJURY OF HEAD OF PANCREAS, SEQUELA","INJURY"
"CRP","S36291A","OTHER INJURY OF BODY OF PANCREAS, INITIAL ENCOUNTER","INJURY"
"CRP","S36291D","OTHER INJURY OF BODY OF PANCREAS, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36291S","OTHER INJURY OF BODY OF PANCREAS, SEQUELA","INJURY"
"CRP","S36292A","OTHER INJURY OF TAIL OF PANCREAS, INITIAL ENCOUNTER","INJURY"
"CRP","S36292D","OTHER INJURY OF TAIL OF PANCREAS, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36292S","OTHER INJURY OF TAIL OF PANCREAS, SEQUELA","INJURY"
"CRP","S36299A","OTHER INJURY OF UNSPECIFIED PART OF PANCREAS, INITIAL ENCOUNTER","INJURY"
"CRP","S36299D","OTHER INJURY OF UNSPECIFIED PART OF PANCREAS, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36299S","OTHER INJURY OF UNSPECIFIED PART OF PANCREAS, SEQUELA","INJURY"
"CRP","S3630XA","UNSPECIFIED INJURY OF STOMACH, INITIAL ENCOUNTER","INJURY"
"CRP","S3630XD","UNSPECIFIED INJURY OF STOMACH, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S3630XS","UNSPECIFIED INJURY OF STOMACH, SEQUELA","INJURY"
"CRP","S3639XA","OTHER INJURY OF STOMACH, INITIAL ENCOUNTER","INJURY"
"CRP","S3639XD","OTHER INJURY OF STOMACH, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S3639XS","OTHER INJURY OF STOMACH, SEQUELA","INJURY"
"CRP","S36400A","UNSPECIFIED INJURY OF DUODENUM, INITIAL ENCOUNTER","INJURY"
"CRP","S36400D","UNSPECIFIED INJURY OF DUODENUM, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36400S","UNSPECIFIED INJURY OF DUODENUM, SEQUELA","INJURY"
"CRP","S36408A","UNSPECIFIED INJURY OF OTHER PART OF SMALL INTESTINE, INITIAL ENCOUNTER","INJURY"
"CRP","S36408D","UNSPECIFIED INJURY OF OTHER PART OF SMALL INTESTINE, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36408S","UNSPECIFIED INJURY OF OTHER PART OF SMALL INTESTINE, SEQUELA","INJURY"
"CRP","S36409A","UNSPECIFIED INJURY OF UNSPECIFIED PART OF SMALL INTESTINE, INITIAL ENCOUNTER","INJURY"
"CRP","S36409D","UNSPECIFIED INJURY OF UNSPECIFIED PART OF SMALL INTESTINE, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36409S","UNSPECIFIED INJURY OF UNSPECIFIED PART OF SMALL INTESTINE, SEQUELA","INJURY"
"CRP","S36410A","PRIMARY BLAST INJURY OF DUODENUM, INITIAL ENCOUNTER","INJURY"
"CRP","S36410D","PRIMARY BLAST INJURY OF DUODENUM, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36410S","PRIMARY BLAST INJURY OF DUODENUM, SEQUELA","INJURY"
"CRP","S36418A","PRIMARY BLAST INJURY OF OTHER PART OF SMALL INTESTINE, INITIAL ENCOUNTER","INJURY"
"CRP","S36418D","PRIMARY BLAST INJURY OF OTHER PART OF SMALL INTESTINE, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36418S","PRIMARY BLAST INJURY OF OTHER PART OF SMALL INTESTINE, SEQUELA","INJURY"
"CRP","S36419A","PRIMARY BLAST INJURY OF UNSPECIFIED PART OF SMALL INTESTINE, INITIAL ENCOUNTER","INJURY"
"CRP","S36419D","PRIMARY BLAST INJURY OF UNSPECIFIED PART OF SMALL INTESTINE, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36419S","PRIMARY BLAST INJURY OF UNSPECIFIED PART OF SMALL INTESTINE, SEQUELA","INJURY"
"CRP","S36490A","OTHER INJURY OF DUODENUM, INITIAL ENCOUNTER","INJURY"
"CRP","S36490D","OTHER INJURY OF DUODENUM, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36490S","OTHER INJURY OF DUODENUM, SEQUELA","INJURY"
"CRP","S36498A","OTHER INJURY OF OTHER PART OF SMALL INTESTINE, INITIAL ENCOUNTER","INJURY"
"CRP","S36498D","OTHER INJURY OF OTHER PART OF SMALL INTESTINE, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36498S","OTHER INJURY OF OTHER PART OF SMALL INTESTINE, SEQUELA","INJURY"
"CRP","S36499A","OTHER INJURY OF UNSPECIFIED PART OF SMALL INTESTINE, INITIAL ENCOUNTER","INJURY"
"CRP","S36499D","OTHER INJURY OF UNSPECIFIED PART OF SMALL INTESTINE, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36499S","OTHER INJURY OF UNSPECIFIED PART OF SMALL INTESTINE, SEQUELA","INJURY"
"CRP","S36500A","UNSPECIFIED INJURY OF ASCENDING [RIGHT] COLON, INITIAL ENCOUNTER","INJURY"
"CRP","S36500D","UNSPECIFIED INJURY OF ASCENDING [RIGHT] COLON, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36500S","UNSPECIFIED INJURY OF ASCENDING [RIGHT] COLON, SEQUELA","INJURY"
"CRP","S36501A","UNSPECIFIED INJURY OF TRANSVERSE COLON, INITIAL ENCOUNTER","INJURY"
"CRP","S36501D","UNSPECIFIED INJURY OF TRANSVERSE COLON, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36501S","UNSPECIFIED INJURY OF TRANSVERSE COLON, SEQUELA","INJURY"
"CRP","S36502A","UNSPECIFIED INJURY OF DESCENDING [LEFT] COLON, INITIAL ENCOUNTER","INJURY"
"CRP","S36502D","UNSPECIFIED INJURY OF DESCENDING [LEFT] COLON, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36502S","UNSPECIFIED INJURY OF DESCENDING [LEFT] COLON, SEQUELA","INJURY"
"CRP","S36503A","UNSPECIFIED INJURY OF SIGMOID COLON, INITIAL ENCOUNTER","INJURY"
"CRP","S36503D","UNSPECIFIED INJURY OF SIGMOID COLON, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36503S","UNSPECIFIED INJURY OF SIGMOID COLON, SEQUELA","INJURY"
"CRP","S36508A","UNSPECIFIED INJURY OF OTHER PART OF COLON, INITIAL ENCOUNTER","INJURY"
"CRP","S36508D","UNSPECIFIED INJURY OF OTHER PART OF COLON, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36508S","UNSPECIFIED INJURY OF OTHER PART OF COLON, SEQUELA","INJURY"
"CRP","S36509A","UNSPECIFIED INJURY OF UNSPECIFIED PART OF COLON, INITIAL ENCOUNTER","INJURY"
"CRP","S36509D","UNSPECIFIED INJURY OF UNSPECIFIED PART OF COLON, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36509S","UNSPECIFIED INJURY OF UNSPECIFIED PART OF COLON, SEQUELA","INJURY"
"CRP","S36510A","PRIMARY BLAST INJURY OF ASCENDING [RIGHT] COLON, INITIAL ENCOUNTER","INJURY"
"CRP","S36510D","PRIMARY BLAST INJURY OF ASCENDING [RIGHT] COLON, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36510S","PRIMARY BLAST INJURY OF ASCENDING [RIGHT] COLON, SEQUELA","INJURY"
"CRP","S36511A","PRIMARY BLAST INJURY OF TRANSVERSE COLON, INITIAL ENCOUNTER","INJURY"
"CRP","S36511D","PRIMARY BLAST INJURY OF TRANSVERSE COLON, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36511S","PRIMARY BLAST INJURY OF TRANSVERSE COLON, SEQUELA","INJURY"
"CRP","S36512A","PRIMARY BLAST INJURY OF DESCENDING [LEFT] COLON, INITIAL ENCOUNTER","INJURY"
"CRP","S36512D","PRIMARY BLAST INJURY OF DESCENDING [LEFT] COLON, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36512S","PRIMARY BLAST INJURY OF DESCENDING [LEFT] COLON, SEQUELA","INJURY"
"CRP","S36513A","PRIMARY BLAST INJURY OF SIGMOID COLON, INITIAL ENCOUNTER","INJURY"
"CRP","S36513D","PRIMARY BLAST INJURY OF SIGMOID COLON, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36513S","PRIMARY BLAST INJURY OF SIGMOID COLON, SEQUELA","INJURY"
"CRP","S36518A","PRIMARY BLAST INJURY OF OTHER PART OF COLON, INITIAL ENCOUNTER","INJURY"
"CRP","S36518D","PRIMARY BLAST INJURY OF OTHER PART OF COLON, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36518S","PRIMARY BLAST INJURY OF OTHER PART OF COLON, SEQUELA","INJURY"
"CRP","S36519A","PRIMARY BLAST INJURY OF UNSPECIFIED PART OF COLON, INITIAL ENCOUNTER","INJURY"
"CRP","S36519D","PRIMARY BLAST INJURY OF UNSPECIFIED PART OF COLON, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36519S","PRIMARY BLAST INJURY OF UNSPECIFIED PART OF COLON, SEQUELA","INJURY"
"CRP","S36590A","OTHER INJURY OF ASCENDING [RIGHT] COLON, INITIAL ENCOUNTER","INJURY"
"CRP","S36590D","OTHER INJURY OF ASCENDING [RIGHT] COLON, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36590S","OTHER INJURY OF ASCENDING [RIGHT] COLON, SEQUELA","INJURY"
"CRP","S36591A","OTHER INJURY OF TRANSVERSE COLON, INITIAL ENCOUNTER","INJURY"
"CRP","S36591D","OTHER INJURY OF TRANSVERSE COLON, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36591S","OTHER INJURY OF TRANSVERSE COLON, SEQUELA","INJURY"
"CRP","S36592A","OTHER INJURY OF DESCENDING [LEFT] COLON, INITIAL ENCOUNTER","INJURY"
"CRP","S36592D","OTHER INJURY OF DESCENDING [LEFT] COLON, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36592S","OTHER INJURY OF DESCENDING [LEFT] COLON, SEQUELA","INJURY"
"CRP","S36593A","OTHER INJURY OF SIGMOID COLON, INITIAL ENCOUNTER","INJURY"
"CRP","S36593D","OTHER INJURY OF SIGMOID COLON, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36593S","OTHER INJURY OF SIGMOID COLON, SEQUELA","INJURY"
"CRP","S36598A","OTHER INJURY OF OTHER PART OF COLON, INITIAL ENCOUNTER","INJURY"
"CRP","S36598D","OTHER INJURY OF OTHER PART OF COLON, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36598S","OTHER INJURY OF OTHER PART OF COLON, SEQUELA","INJURY"
"CRP","S36599A","OTHER INJURY OF UNSPECIFIED PART OF COLON, INITIAL ENCOUNTER","INJURY"
"CRP","S36599D","OTHER INJURY OF UNSPECIFIED PART OF COLON, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36599S","OTHER INJURY OF UNSPECIFIED PART OF COLON, SEQUELA","INJURY"
"CRP","S3660XA","UNSPECIFIED INJURY OF RECTUM, INITIAL ENCOUNTER","INJURY"
"CRP","S3660XD","UNSPECIFIED INJURY OF RECTUM, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S3660XS","UNSPECIFIED INJURY OF RECTUM, SEQUELA","INJURY"
"CRP","S3661XA","PRIMARY BLAST INJURY OF RECTUM, INITIAL ENCOUNTER","INJURY"
"CRP","S3661XD","PRIMARY BLAST INJURY OF RECTUM, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S3661XS","PRIMARY BLAST INJURY OF RECTUM, SEQUELA","INJURY"
"CRP","S3669XA","OTHER INJURY OF RECTUM, INITIAL ENCOUNTER","INJURY"
"CRP","S3669XD","OTHER INJURY OF RECTUM, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S3669XS","OTHER INJURY OF RECTUM, SEQUELA","INJURY"
"CRP","S3681XA","INJURY OF PERITONEUM, INITIAL ENCOUNTER","INJURY"
"CRP","S3681XD","INJURY OF PERITONEUM, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S3681XS","INJURY OF PERITONEUM, SEQUELA","INJURY"
"CRP","S36898A","OTHER INJURY OF OTHER INTRA-ABDOMINAL ORGANS, INITIAL ENCOUNTER","INJURY"
"CRP","S36898D","OTHER INJURY OF OTHER INTRA-ABDOMINAL ORGANS, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36898S","OTHER INJURY OF OTHER INTRA-ABDOMINAL ORGANS, SEQUELA","INJURY"
"CRP","S36899A","UNSPECIFIED INJURY OF OTHER INTRA-ABDOMINAL ORGANS, INITIAL ENCOUNTER","INJURY"
"CRP","S36899D","UNSPECIFIED INJURY OF OTHER INTRA-ABDOMINAL ORGANS, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S36899S","UNSPECIFIED INJURY OF OTHER INTRA-ABDOMINAL ORGANS, SEQUELA","INJURY"
"CRP","S3690XA","UNSPECIFIED INJURY OF UNSPECIFIED INTRA-ABDOMINAL ORGAN, INITIAL ENCOUNTER","INJURY"
"CRP","S3690XD","UNSPECIFIED INJURY OF UNSPECIFIED INTRA-ABDOMINAL ORGAN, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S3690XS","UNSPECIFIED INJURY OF UNSPECIFIED INTRA-ABDOMINAL ORGAN, SEQUELA","INJURY"
"CRP","S3699XA","OTHER INJURY OF UNSPECIFIED INTRA-ABDOMINAL ORGAN, INITIAL ENCOUNTER","INJURY"
"CRP","S3699XD","OTHER INJURY OF UNSPECIFIED INTRA-ABDOMINAL ORGAN, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S3699XS","OTHER INJURY OF UNSPECIFIED INTRA-ABDOMINAL ORGAN, SEQUELA","INJURY"
"CRP","S37001A","UNSPECIFIED INJURY OF RIGHT KIDNEY, INITIAL ENCOUNTER","INJURY"
"CRP","S37001D","UNSPECIFIED INJURY OF RIGHT KIDNEY, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S37001S","UNSPECIFIED INJURY OF RIGHT KIDNEY, SEQUELA","INJURY"
"CRP","S37002A","UNSPECIFIED INJURY OF LEFT KIDNEY, INITIAL ENCOUNTER","INJURY"
"CRP","S37002D","UNSPECIFIED INJURY OF LEFT KIDNEY, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S37002S","UNSPECIFIED INJURY OF LEFT KIDNEY, SEQUELA","INJURY"
"CRP","S37009A","UNSPECIFIED INJURY OF UNSPECIFIED KIDNEY, INITIAL ENCOUNTER","INJURY"
"CRP","S37009D","UNSPECIFIED INJURY OF UNSPECIFIED KIDNEY, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S37009S","UNSPECIFIED INJURY OF UNSPECIFIED KIDNEY, SEQUELA","INJURY"
"CRP","S37091A","OTHER INJURY OF RIGHT KIDNEY, INITIAL ENCOUNTER","INJURY"
"CRP","S37091D","OTHER INJURY OF RIGHT KIDNEY, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S37091S","OTHER INJURY OF RIGHT KIDNEY, SEQUELA","INJURY"
"CRP","S37092A","OTHER INJURY OF LEFT KIDNEY, INITIAL ENCOUNTER","INJURY"
"CRP","S37092D","OTHER INJURY OF LEFT KIDNEY, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S37092S","OTHER INJURY OF LEFT KIDNEY, SEQUELA","INJURY"
"CRP","S37099A","OTHER INJURY OF UNSPECIFIED KIDNEY, INITIAL ENCOUNTER","INJURY"
"CRP","S37099D","OTHER INJURY OF UNSPECIFIED KIDNEY, SUBSEQUENT ENCOUNTER","INJURY"
"CRP","S37099S","OTHER INJURY OF UNSPECIFIED KIDNEY, SEQUELA","INJURY"
"CRP","S3710XA","UNSPECIFIED INJURY OF URETER, INITIAL ENCOUNTER","INJURY"
